pair_id	Sentence_A	Sentence_B	relation	order	additional_dimension	origin	A_cause_B	B_cause_A	A_precede_B	B_precede_A	answers	majority_vote	average_vote	quest_label	connective	connected_sent	conn_in_list	correct_answer	answers_dict	generated_answer_normal	generated_answer_outlines	answer_greedy_cleaned
191	Matteo wanted to buy a new house.	Matteo asked for a loan from the bank.	causality	<A;B>	none	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_temp	thus	Matteo wanted to buy a new house, then Matteo asked for a loan from the bank.	then	none	{'A': 'then', 'B': 'because', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""Matteo wanted to buy a new house.""
2. Sentence B: ""Matteo asked for a loan from the bank.""
3. Words:  
- A. then  
- B. because  
- C"	A	error
166	The doctor prescribed an antihistamine.	Tom is suffering from acute allergies.	causality	<B;A>	none	e-care	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	because	The doctor prescribed an antihistamine, so Tom is suffering from acute allergies.	so	none	{'A': 'after', 'B': 'because', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""The doctor prescribed an antihistamine.""
2. Sentence B: ""Tom is suffering from acute allergies.""
3. Words:  
- A. after  
- B. because  
- C. so  
- D."	C	error
527	Passengers got a discount for travel.	Alice missed her flight.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'YES', 'YES', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES']	no	-0.2	AB_temp	other	Passengers got a discount for travel, then Alice missed her flight.	then	none	{'A': 'after', 'B': 'then', 'C': 'so', 'D': 'because'}	"1. Sentence A: ""Passengers got a discount for travel.""
2. Sentence B: ""Alice missed her flight.""
3. Words:  
- A. after  
- B. then  
- C. so  
- D. because  
4"	A	error
361	Michele ate the pizza wedges.	Michele cut the pizza into wedges.	temporal	<B;A>	none	origin	False	False	False	True	['YES', 'NO', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.6	BA_temp	after	Michele ate the pizza wedges, after Michele cut the pizza into wedges.	after	none	{'A': 'after', 'B': 'because', 'C': 'then', 'D': 'so'}	"1. Sentence A: ""Michele ate the pizza wedges.""
2. Sentence B: ""Michele cut the pizza into wedges.""
3. Words:  
- A. after  
- B. because  
- C. then  
-"	A	error
375	The athlete reached the finish line	The athlete started the race.	temporal	<B;A>	none	origin	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	after	The athlete reached the finish line, after the athlete started the race.	after	none	{'A': 'then', 'B': 'so', 'C': 'because', 'D': 'after'}	"1. Sentence A: ""The athlete reached the finish line.""
2. Sentence B: ""The athlete started the race.""
3. Words:  
- A. then  
- B. so  
- C. because  
- D. after  
"	A	error
356	Michele opened the pizzeria website.	Michele chose the pizza he wanted to eat.	temporal	<A;B>	none	origin	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_temp	then	Michele opened the pizzeria website, then Michele chose the pizza he wanted to eat.	then	none	{'A': 'after', 'B': 'so', 'C': 'because', 'D': 'then'}	"1. Sentence A: ""Michele opened the pizzeria website.""
2. Sentence B: ""Michele chose the pizza he wanted to eat.""
3. Words:  
- A. after  
- B. so  
- C."	A	error
198	Grandma is preparing Christmas lunch.	The whole family will celebrate Christmas at grandma's house.	causality	<B;A>	none	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_cause	because	Grandma is preparing christmas lunch, because the whole family will celebrate christmas at grandma's house.	because	none	{'A': 'so', 'B': 'then', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""Grandma is preparing Christmas lunch.""
2. Sentence B: ""The whole family will celebrate Christmas at grandma's house.""
3. Words:  
- A. so  
- B. then  
- C. after  
"	A	error
91	The productivity of the factory increased.	The factory uses robots for production.	causality	<B;A>	none	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	because	The productivity of the factory increased, after the factory uses robots for production.	after	none	{'A': 'because', 'B': 'so', 'C': 'then', 'D': 'after'}	"1. Sentence A: ""The productivity of the factory increased.""
2. Sentence B: ""The factory uses robots for production.""
3. Words:  
- A. because  
- B. so  
- C. then  
- D. after"	A	error
299	Penny ate vegetables for lunch.	Penny bought vegetables.	temporal	<B;A>	none	Descript	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_cause	after	Penny ate vegetables for lunch, because Penny bought vegetables.	because	none	{'A': 'so', 'B': 'after', 'C': 'then', 'D': 'because'}	"1. Sentence A: ""Penny ate vegetables for lunch.""
2. Sentence B: ""Penny bought vegetables.""
3. Words:  
- A. so  
- B. after  
- C. then  
- D. because  
4"	A	error
381	Serena left the shop.	Serena paid for the clothes.	temporal	<B;A>	none	origin	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES']	yes	0.8	BA_cause	after	Serena left the shop, because Serena paid for the clothes.	because	none	{'A': 'so', 'B': 'because', 'C': 'after', 'D': 'then'}	"1. Sentence A: ""Serena left the shop.""
2. Sentence B: ""Serena paid for the clothes.""
3. Words:  
- A. so  
- B. because  
- C. after  
- D. then  
"	A	error
446	Kate performed her latest song at a pub.	Kate listened to the music on the car radio.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	other	Kate performed her latest song at a pub, so Kate listened to the music on the car radio.	so	none	{'A': 'so', 'B': 'then', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""Kate performed her latest song at a pub.""
2. Sentence B: ""Kate listened to the music on the car radio.""
3. Words:  
- A. so  
- B. then  
- C. after"	A	error
490	Minerva went to the hairdresser.	Minerva designed her own dress.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	other	Minerva went to the hairdresser, then Minerva designed her own dress.	then	none	{'A': 'so', 'B': 'because', 'C': 'after', 'D': 'then'}	"1. Sentence A: ""Minerva went to the hairdresser.""
2. Sentence B: ""Minerva designed her own dress.""
3. Words:  
- A. so  
- B. because  
- C. after  
- D."	A	error
1	Sarah is likely to throw away a bag of chips offered by her friend.	Sarah does not like to eat junk food.	causality	<B;A>	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'NO', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO']	yes	0.4	AB_temp	because	Sarah is likely to throw away a bag of chips offered by her friend, then Sarah does not like to eat junk food.	then	none	{'A': 'because', 'B': 'then', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""Sarah is likely to throw away a bag of chips offered by her friend.""
2. Sentence B: ""Sarah does not like to eat junk food.""
3. Words:  
- A. because  
- B. then"	A	error
596	The baby cried.	Luke's mom was a pediatrician.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	The baby cried, because Luke's mom was a pediatrician.	because	none	{'A': 'because', 'B': 'then', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""The baby cried.""
2. Sentence B: ""Luke's mom was a pediatrician.""
3. Words:  
- A. because  
- B. then  
- C. after  
- D. so  
4"	A	error
239	Tina prepared the grocery list.	Tina drove to the store.	temporal	<A;B>	none	Descript	False	False	True	False	['NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	then	Tina prepared the grocery list, after Tina drove to the store.	after	none	{'A': 'after', 'B': 'because', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""Tina prepared the grocery list.""
2. Sentence B: ""Tina drove to the store.""
3. Words:  
- A. after  
- B. because  
- C. so  
- D. then"	A	error
506	Harry wrote a letter.	Harry's dad was a journalist.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	other	Harry wrote a letter, then Harry's dad was a journalist.	then	none	{'A': 'then', 'B': 'so', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""Harry wrote a letter.""
2. Sentence B: ""Harry's dad was a journalist.""
3. Words:  
- A. then  
- B. so  
- C. after  
- D. because  
4"	A	error
134	John pulled the dog's tail.	The dog bit John.	causality	<A;B>	none	big_bench	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_temp	thus	John pulled the dog's tail, then the dog bit John.	then	none	{'A': 'then', 'B': 'after', 'C': 'because', 'D': 'so'}	"1. Sentence A: ""John pulled the dog's tail.""
2. Sentence B: ""The dog bit John.""
3. Words:  
- A. then  
- B. after  
- C. because  
- D. so  
4."	A	error
264	Luca found a spot to plant a tree.	Luca dug a hole deep and wide enough to accommodate the roots of the tree.	temporal	<A;B>	none	Descript	False	False	True	False	['YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	AB_temp	then	Luca found a spot to plant a tree, then Luca dug a hole deep and wide enough to accommodate the roots of the tree.	then	none	{'A': 'so', 'B': 'because', 'C': 'after', 'D': 'then'}	"1. Sentence A: ""Luca found a spot to plant a tree.""
2. Sentence B: ""Luca dug a hole deep and wide enough to accommodate the roots of the tree.""
3. Words:  
- A. so  
-"	A	A
223	The girl put the cake into the oven.	The girl mixed the ingredients to prepare a cake.	temporal	<B;A>	none	Descript	False	False	False	True	['YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_temp	after	The girl put the cake into the oven, after the girl mixed the ingredients to prepare a cake.	after	none	{'A': 'then', 'B': 'so', 'C': 'because', 'D': 'after'}	"1. Sentence A: ""The girl put the cake into the oven.""
2. Sentence B: ""The girl mixed the ingredients to prepare a cake.""
3. Words:  
- A. then  
- B. so  
- C. because"	A	error
129	Mario and Lili live in two different houses.	Mario and Lili divorced one year ago.	causality	<B;A>	none	origin	False	True	False	True	['YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_cause	because	Mario and Lili live in two different houses, because Mario and Lili divorced one year ago.	because	none	{'A': 'after', 'B': 'because', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""Mario and Lili live in two different houses.""
2. Sentence B: ""Mario and Lili divorced one year ago.""
3. Words:  
- A. after  
- B. because  
- C. so"	A	error
532	Linda is having a baby.	The doctor was experienced in dealing with emergencies in the pediatric ward.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'YES', 'NO', 'NO']	no	-0.4	AB_cause	other	Linda is having a baby, so the doctor was experienced in dealing with emergencies in the pediatric ward.	so	none	{'A': 'because', 'B': 'after', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""Linda is having a baby.""
2. Sentence B: ""The doctor was experienced in dealing with emergencies in the pediatric ward.""
3. Words:  
- A. because  
- B. after  
- C. so"	A	error
168	The baby with rash all over his back suffered from roseola.	The doctor prescribed antipyretics and antiviral drugs.	causality	<A;B>	none	e-care	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES']	yes	0.8	AB_cause	thus	The baby with rash all over his back suffered from roseola, so the doctor prescribed antipyretics and antiviral drugs.	so	none	{'A': 'after', 'B': 'because', 'C': 'then', 'D': 'so'}	"1. Sentence A: ""The baby with rash all over his back suffered from roseola.""
2. Sentence B: ""The doctor prescribed antipyretics and antiviral drugs.""
3. Words:  
- A. after  
- B. because"	A	error
383	Laura chose a song to listen to.	Laura put on her headphones.	temporal	<B;A>	none	origin	False	False	False	True	['YES', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'YES', 'YES', 'YES']	yes	0.2	AB_temp	after	Laura chose a song to listen to, then Laura put on her headphones.	then	none	{'A': 'so', 'B': 'then', 'C': 'because', 'D': 'after'}	"1. Sentence A: ""Laura chose a song to listen to.""
2. Sentence B: ""Laura put on her headphones.""
3. Words:  
- A. so  
- B. then  
- C. because  
- D. after"	A	error
315	The mother served the cake to the family.	The mother decorated the cake.	temporal	<B;A>	none	Descript	False	False	False	True	['NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_cause	after	The mother served the cake to the family, so the mother decorated the cake.	so	none	{'A': 'then', 'B': 'because', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""The mother served the cake to the family.""
2. Sentence B: ""The mother decorated the cake.""
3. Words:  
- A. then  
- B. because  
- C. after  
- D."	A	error
284	The woman opened the bathtub drain.	The woman got out of the bathtub.	temporal	<B;A>	none	Descript	False	False	False	True	['NO', 'YES', 'NO', 'YES', 'YES', 'NO', 'NO', 'YES', 'YES', 'YES']	yes	0.2	AB_temp	after	The woman opened the bathtub drain, then the woman got out of the bathtub.	then	none	{'A': 'then', 'B': 'so', 'C': 'because', 'D': 'after'}	"1. Sentence A: ""The woman opened the bathtub drain.""
2. Sentence B: ""The woman got out of the bathtub.""
3. Words:  
- A. then  
- B. so  
- C. because  
- D."	A	error
131	The school was canceled.	There was a snowstorm.	causality	<B;A>	none	big_bench	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	because	The school was canceled, after there was a snowstorm.	after	none	{'A': 'then', 'B': 'because', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""The school was canceled.""
2. Sentence B: ""There was a snowstorm.""
3. Words:  
- A. then  
- B. because  
- C. so  
- D. after  
4."	B	error
401	Two boys were walking on the sidewalks.	A car crashed.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	Two boys were walking on the sidewalks, because a car crashed.	because	none	{'A': 'because', 'B': 'after', 'C': 'then', 'D': 'so'}	"1. Sentence A: ""Two boys were walking on the sidewalks.""
2. Sentence B: ""A car crashed.""
3. Words:  
- A. because  
- B. after  
- C. then  
- D. so  
4"	A	error
501	The girl saw a cat with a long tail.	Mary did not like stray dogs.	no_rel	none	none	origin	False	False	False	False	['YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	other	The girl saw a cat with a long tail, after Mary did not like stray dogs.	after	none	{'A': 'then', 'B': 'so', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""The girl saw a cat with a long tail.""
2. Sentence B: ""Mary did not like stray dogs.""
3. Words:  
- A. then  
- B. so  
- C. after  
-"	A	error
511	The driver turned on the car lights.	Mark's car is red.	no_rel	none	none	origin	False	False	False	False	['YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	other	The driver turned on the car lights, after Mark's car is red.	after	none	{'A': 'because', 'B': 'after', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""The driver turned on the car lights.""
2. Sentence B: ""Mark's car is red.""
3. Words:  
- A. because  
- B. after  
- C. so  
- D. then"	A	error
372	The teacher left the classroom.	The teacher got out of school.	temporal	<A;B>	none	origin	False	False	True	False	['YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	AB_cause	then	The teacher left the classroom, so the teacher got out of school.	so	none	{'A': 'so', 'B': 'after', 'C': 'because', 'D': 'then'}	"1. Sentence A: ""The teacher left the classroom.""
2. Sentence B: ""The teacher got out of school.""
3. Words:  
- A. so  
- B. after  
- C. because  
- D. then  
"	A	error
40	Brian really wanted a better job.	Brian bribed the director to get a better job.	causality	<A;B>	socially_challenging	origin	True	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO']	no	-0.8	BA_cause	thus	Brian really wanted a better job, because Brian bribed the director to get a better job.	because	none	{'A': 'because', 'B': 'then', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""Brian really wanted a better job.""
2. Sentence B: ""Brian bribed the director to get a better job.""
3. Words:  
- A. because  
- B. then  
- C. after  
"	A	error
566	Someone called the police.	Someone called an ambulance.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.8	BA_temp	other	Someone called the police, after someone called an ambulance.	after	none	{'A': 'then', 'B': 'because', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""Someone called the police.""
2. Sentence B: ""Someone called an ambulance.""
3. Words:  
- A. then  
- B. because  
- C. so  
- D. after  
4. Answer"	A	error
387	Lucia went to the post office.	Lucia queued at the counter.	temporal	<A;B>	none	origin	False	False	True	False	['YES', 'YES', 'NO', 'NO', 'NO', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.2	BA_cause	then	Lucia went to the post office, because Lucia queued at the counter.	because	none	{'A': 'because', 'B': 'then', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""Lucia went to the post office.""
2. Sentence B: ""Lucia queued at the counter.""
3. Words:  
- A. because  
- B. then  
- C. after  
- D."	A	error
196	The postman got scared.	The dog barked at the postman.	causality	<B;A>	none	origin	False	True	False	True	['NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_temp	because	The postman got scared, after the dog barked at the postman.	after	none	{'A': 'so', 'B': 'because', 'C': 'then', 'D': 'after'}	"1. Sentence A: ""The postman got scared.""
2. Sentence B: ""The dog barked at the postman.""
3. Words:  
- A. so  
- B. because  
- C. then  
- D."	A	error
183	Tom hardly drinks water.	Tom suffers from kidney stones.	causality	<A;B>	none	e-care	True	False	True	False	['NO', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.4	AB_temp	thus	Tom hardly drinks water, then Tom suffers from kidney stones.	then	none	{'A': 'then', 'B': 'so', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""Tom hardly drinks water.""
2. Sentence B: ""Tom suffers from kidney stones.""
3. Words:  
- A. then  
- B. so  
- C. after  
- D. because  
4."	A	error
25	Luca and Mara broke up.	Mara did not want to have children.	causality	<B;A>	socially_challenging	origin	False	True	False	True	['NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_cause	because	Luca and Mara broke up, because Mara did not want to have children.	because	none	{'A': 'so', 'B': 'after', 'C': 'because', 'D': 'then'}	"1. Sentence A: ""Luca and Mara broke up.""
2. Sentence B: ""Mara did not want to have children.""
3. Words:  
- A. so  
- B. after  
- C. because  
- D"	C	error
177	There is some salt on Luke's body.	Luke swam in the sea.	causality	<B;A>	none	e-care	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.8	AB_cause	because	There is some salt on Luke's body, so Luke swam in the sea.	so	none	{'A': 'then', 'B': 'after', 'C': 'because', 'D': 'so'}	"1. Sentence A: ""There is some salt on Luke's body.""
2. Sentence B: ""Luke swam in the sea.""
3. Words:  
- A. then  
- B. after  
- C. because  
- D"	A	error
453	Jey enjoyed a peaceful afternoon nap.	Jey woke up refreshed after a good night's sleep.	no_rel	none	none	origin	False	False	False	False	['NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.6	AB_cause	other	Jey enjoyed a peaceful afternoon nap, so Jey woke up refreshed after a good night's sleep.	so	none	{'A': 'then', 'B': 'because', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""Jey enjoyed a peaceful afternoon nap.""
2. Sentence B: ""Jey woke up refreshed after a good night's sleep.""
3. Words:  
- A. then  
- B. because  
- C. so"	C	error
254	The train arrived.	Dina waited for the train to arrive.	temporal	<B;A>	none	Descript	False	False	False	True	['NO', 'YES', 'YES', 'NO', 'YES', 'NO', 'YES', 'NO', 'NO', 'YES']	inconclusive	0.0	BA_cause	after	The train arrived, because Dina waited for the train to arrive.	because	none	{'A': 'because', 'B': 'so', 'C': 'then', 'D': 'after'}	"1. Sentence A: ""The train arrived.""
2. Sentence B: ""Dina waited for the train to arrive.""
3. Words:  
- A. because  
- B. so  
- C. then  
- D. after  
"	A	error
82	The boy woke up.	There was a loud noise.	causality	<B;A>	none	origin	False	True	False	True	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO']	no	-0.6	AB_temp	because	The boy woke up, then there was a loud noise.	then	none	{'A': 'after', 'B': 'because', 'C': 'then', 'D': 'so'}	"1. Sentence A: ""The boy woke up.""
2. Sentence B: ""There was a loud noise.""
3. Words:  
- A. after  
- B. because  
- C. then  
- D. so  
4."	A	error
475	Kevin plays the piano.	Luke plays the guitar.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	other	Kevin plays the piano, so Luke plays the guitar.	so	none	{'A': 'then', 'B': 'because', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""Kevin plays the piano.""
2. Sentence B: ""Luke plays the guitar.""
3. Words:  
- A. then  
- B. because  
- C. so  
- D. after  
4. Answer"	A	error
506	Harry's dad was a journalist.	Harry wrote a letter.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.6	AB_temp	other	Harry's dad was a journalist, then Harry wrote a letter.	then	none	{'A': 'so', 'B': 'then', 'C': 'because', 'D': 'after'}	"1. Sentence A: ""Harry's dad was a journalist.""
2. Sentence B: ""Harry wrote a letter.""
3. Words:  
- A. so  
- B. then  
- C. because  
- D. after  
4"	A	error
249	Fabio chose his destination.	Fabio packed his luggage.	temporal	<A;B>	none	Descript	False	False	True	False	['NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'YES']	inconclusive	0.0	BA_temp	then	Fabio chose his destination, after Fabio packed his luggage.	after	none	{'A': 'so', 'B': 'after', 'C': 'then', 'D': 'because'}	"1. Sentence A: ""Fabio chose his destination.""
2. Sentence B: ""Fabio packed his luggage.""
3. Words:  
- A. so  
- B. after  
- C. then  
- D. because  
4"	A	error
303	Penny gathered all the ingredients for the cake.	Penny found a cake recipe.	temporal	<B;A>	none	Descript	False	False	False	True	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_temp	after	Penny gathered all the ingredients for the cake, then Penny found a cake recipe.	then	none	{'A': 'because', 'B': 'then', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""Penny gathered all the ingredients for the cake.""
2. Sentence B: ""Penny found a cake recipe.""
3. Words:  
- A. because  
- B. then  
- C. after  
-"	A	error
295	The woman made an appointment with the doctor.	The woman went to the doctor.	temporal	<A;B>	none	Descript	False	False	True	False	['NO', 'NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.6	BA_cause	then	The woman made an appointment with the doctor, because the woman went to the doctor.	because	none	{'A': 'after', 'B': 'because', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""The woman made an appointment with the doctor.""
2. Sentence B: ""The woman went to the doctor.""
3. Words:  
- A. after  
- B. because  
- C. so  
- D"	A	error
399	Gaia visited her sick aunt.	Gaia went to the hospital.	temporal	<B;A>	none	origin	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	after	Gaia visited her sick aunt, after Gaia went to the hospital.	after	none	{'A': 'then', 'B': 'because', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""Gaia visited her sick aunt.""
2. Sentence B: ""Gaia went to the hospital.""
3. Words:  
- A. then  
- B. because  
- C. after  
- D. so"	A	error
55	Emma needed a kidney transplant.	Emma paid a poor man to have his kidney.	causality	<A;B>	socially_challenging	origin	True	False	True	False	['YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO']	no	-0.6	BA_temp	thus	Emma needed a kidney transplant, after Emma paid a poor man to have his kidney.	after	none	{'A': 'then', 'B': 'after', 'C': 'so', 'D': 'because'}	"1. Sentence A: ""Emma needed a kidney transplant.""
2. Sentence B: ""Emma paid a poor man to have his kidney.""
3. Words:  
- A. then  
- B. after  
- C. so  
- D"	A	error
337	Mattia went to bed.	Mattia had a light dinner.	temporal	<B;A>	none	origin	False	False	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	after	Mattia went to bed, so Mattia had a light dinner.	so	none	{'A': 'then', 'B': 'after', 'C': 'so', 'D': 'because'}	"1. Sentence A: ""Mattia went to bed.""
2. Sentence B: ""Mattia had a light dinner.""
3. Words:  
- A. then  
- B. after  
- C. so  
- D. because  
"	A	error
127	Mike is very tired.	Mike worked all day.	causality	<B;A>	none	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_cause	because	Mike is very tired, because Mike worked all day.	because	none	{'A': 'because', 'B': 'then', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""Mike is very tired.""
2. Sentence B: ""Mike worked all day.""
3. Words:  
- A. because  
- B. then  
- C. so  
- D. after  
4. Answer"	A	error
500	Mark attended a prestigious college.	There was a high number of students in the classroom.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	other	Mark attended a prestigious college, after there was a high number of students in the classroom.	after	none	{'A': 'so', 'B': 'then', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""Mark attended a prestigious college.""
2. Sentence B: ""There was a high number of students in the classroom.""
3. Words:  
- A. so  
- B. then  
- C. after  
-"	A	error
39	Mary's family is very poor.	Mary's family decided to sell her as a child bride.	causality	<A;B>	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_cause	thus	Mary's family is very poor, so Mary's family decided to sell her as a child bride.	so	none	{'A': 'so', 'B': 'after', 'C': 'because', 'D': 'then'}	"1. Sentence A: ""Mary's family is very poor.""
2. Sentence B: ""Mary's family decided to sell her as a child bride.""
3. Words:  
- A. so  
- B. after  
- C. because"	A	error
76	Simone has three cats at home.	Simone buys a lot of cat food every week.	causality	<A;B>	none	origin	True	False	True	False	['YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'YES', 'YES', 'NO', 'NO']	no	-0.2	BA_cause	thus	Simone has three cats at home, because Simone buys a lot of cat food every week.	because	none	{'A': 'after', 'B': 'because', 'C': 'then', 'D': 'so'}	"1. Sentence A: ""Simone has three cats at home.""
2. Sentence B: ""Simone buys a lot of cat food every week.""
3. Words:  
- A. after  
- B. because  
- C. then"	B	error
