Sentence_A,Sentence_B,origin,frequency,freq_cat,pair_id,rating_anticonic_causal,rating_iconic_causal,rating_anticonic_temporal,rating_iconic_temporal,human_preferred_connective,human_preferred_connective_desc,human_preferred_connective_unrel,tested_relation,tested_order,relation_human,order_human,condition_human,tested_connective,additional_dimension
Mario married in a nice church.,Kevin is a priest.,origin,0,1_rare,489,3.533333333333333,1.6,2.2666666666666666,1.4,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Mario married in a nice church.,Kevin is a priest.,origin,4,1_rare,489,3.533333333333333,1.6,2.2666666666666666,1.4,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Minerva designed her own dress.,Minerva went to the hairdresser.,origin,96,3_common,490,1.8,2.933333333333333,4.466666666666667,5.2,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
Minerva designed her own dress.,Minerva went to the hairdresser.,origin,88,3_common,490,1.8,2.933333333333333,4.466666666666667,5.2,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
Minerva designed her own dress.,Minerva went to the hairdresser.,origin,900,4_frequent,490,1.8,2.933333333333333,4.466666666666667,5.2,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
Minerva designed her own dress.,Minerva went to the hairdresser.,origin,402,3_common,490,1.8,2.933333333333333,4.466666666666667,5.2,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
Minerva went to the hairdresser.,Minerva designed her own dress.,origin,131,3_common,490,2.2666666666666666,1.6,4.866666666666666,4.6,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
Minerva went to the hairdresser.,Minerva designed her own dress.,origin,322,3_common,490,2.2666666666666666,1.6,4.866666666666666,4.6,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
Minerva went to the hairdresser.,Minerva designed her own dress.,origin,404,3_common,490,2.2666666666666666,1.6,4.866666666666666,4.6,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
Minerva went to the hairdresser.,Minerva designed her own dress.,origin,158,3_common,490,2.2666666666666666,1.6,4.866666666666666,4.6,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
Harry decided to explore a new hiking trail.,Tina did not love hiking.,origin,5,2_uncommon,491,4.066666666666666,1.933333333333333,3.0,1.8,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
Harry decided to explore a new hiking trail.,Tina did not love hiking.,origin,8,2_uncommon,491,4.066666666666666,1.933333333333333,3.0,1.8,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Harry decided to explore a new hiking trail.,Tina did not love hiking.,origin,22,2_uncommon,491,4.066666666666666,1.933333333333333,3.0,1.8,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Harry decided to explore a new hiking trail.,Tina did not love hiking.,origin,26,2_uncommon,491,4.066666666666666,1.933333333333333,3.0,1.8,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Tina did not love hiking.,Harry decided to explore a new hiking trail.,origin,5,2_uncommon,491,2.2666666666666666,4.733333333333333,4.4,2.533333333333333,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
Tina did not love hiking.,Harry decided to explore a new hiking trail.,origin,4,1_rare,491,2.2666666666666666,4.733333333333333,4.4,2.533333333333333,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Tina did not love hiking.,Harry decided to explore a new hiking trail.,origin,48,2_uncommon,491,2.2666666666666666,4.733333333333333,4.4,2.533333333333333,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Tina did not love hiking.,Harry decided to explore a new hiking trail.,origin,11,2_uncommon,491,2.2666666666666666,4.733333333333333,4.4,2.533333333333333,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Eric challenged his friends to a football match.,Eric went to the gym.,origin,90,3_common,492,3.2666666666666666,2.6,6.8,8.133333333333333,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",after,none
Eric challenged his friends to a football match.,Eric went to the gym.,origin,227,3_common,492,3.2666666666666666,2.6,6.8,8.133333333333333,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",because,none
Eric challenged his friends to a football match.,Eric went to the gym.,origin,335,3_common,492,3.2666666666666666,2.6,6.8,8.133333333333333,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",so,none
Eric challenged his friends to a football match.,Eric went to the gym.,origin,201,3_common,492,3.2666666666666666,2.6,6.8,8.133333333333333,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",then,none
Eric went to the gym.,Eric challenged his friends to a football match.,origin,207,3_common,492,4.0,3.8,6.333333333333333,8.733333333333333,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",after,none
Eric went to the gym.,Eric challenged his friends to a football match.,origin,167,3_common,492,4.0,3.8,6.333333333333333,8.733333333333333,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",because,none
Eric went to the gym.,Eric challenged his friends to a football match.,origin,331,3_common,492,4.0,3.8,6.333333333333333,8.733333333333333,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",so,none
Eric went to the gym.,Eric challenged his friends to a football match.,origin,113,3_common,492,4.0,3.8,6.333333333333333,8.733333333333333,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",then,none
Cecilia enjoys swimming in the ocean.,There were many yachts near the coast.,origin,1009,4_frequent,493,3.0,1.2666666666666666,2.7333333333333334,1.8666666666666667,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
Cecilia enjoys swimming in the ocean.,There were many yachts near the coast.,origin,1023,4_frequent,493,3.0,1.2666666666666666,2.7333333333333334,1.8666666666666667,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Cecilia enjoys swimming in the ocean.,There were many yachts near the coast.,origin,1021,4_frequent,493,3.0,1.2666666666666666,2.7333333333333334,1.8666666666666667,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Cecilia enjoys swimming in the ocean.,There were many yachts near the coast.,origin,922,4_frequent,493,3.0,1.2666666666666666,2.7333333333333334,1.8666666666666667,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
There were many yachts near the coast.,Cecilia enjoys swimming in the ocean.,origin,837,4_frequent,493,1.4666666666666666,3.2,1.933333333333333,1.4666666666666666,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
There were many yachts near the coast.,Cecilia enjoys swimming in the ocean.,origin,1012,4_frequent,493,1.4666666666666666,3.2,1.933333333333333,1.4666666666666666,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
There were many yachts near the coast.,Cecilia enjoys swimming in the ocean.,origin,1033,4_frequent,493,1.4666666666666666,3.2,1.933333333333333,1.4666666666666666,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
There were many yachts near the coast.,Cecilia enjoys swimming in the ocean.,origin,882,4_frequent,493,1.4666666666666666,3.2,1.933333333333333,1.4666666666666666,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Meghan aspired to perform on stage.,Meghan chose a dress to wear.,origin,0,1_rare,494,2.066666666666667,5.666666666666667,4.533333333333333,4.666666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
Meghan aspired to perform on stage.,Meghan chose a dress to wear.,origin,0,1_rare,494,2.066666666666667,5.666666666666667,4.533333333333333,4.666666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Meghan aspired to perform on stage.,Meghan chose a dress to wear.,origin,0,1_rare,494,2.066666666666667,5.666666666666667,4.533333333333333,4.666666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Meghan aspired to perform on stage.,Meghan chose a dress to wear.,origin,0,1_rare,494,2.066666666666667,5.666666666666667,4.533333333333333,4.666666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Meghan chose a dress to wear.,Meghan aspired to perform on stage.,origin,0,1_rare,494,6.0,2.2,6.333333333333333,4.533333333333333,after,anticonic_temp,after,no_rel,none,Temporal,"B,A","Temporal-B,A",after,none
Meghan chose a dress to wear.,Meghan aspired to perform on stage.,origin,0,1_rare,494,6.0,2.2,6.333333333333333,4.533333333333333,after,anticonic_temp,after,no_rel,none,Temporal,"B,A","Temporal-B,A",because,none
Meghan chose a dress to wear.,Meghan aspired to perform on stage.,origin,0,1_rare,494,6.0,2.2,6.333333333333333,4.533333333333333,after,anticonic_temp,after,no_rel,none,Temporal,"B,A","Temporal-B,A",so,none
Meghan chose a dress to wear.,Meghan aspired to perform on stage.,origin,0,1_rare,494,6.0,2.2,6.333333333333333,4.533333333333333,after,anticonic_temp,after,no_rel,none,Temporal,"B,A","Temporal-B,A",then,none
Luke ate food at the market.,The farmer left the market.,origin,487,3_common,495,2.333333333333333,2.066666666666667,3.6,5.666666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
Luke ate food at the market.,The farmer left the market.,origin,240,3_common,495,2.333333333333333,2.066666666666667,3.6,5.666666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
Luke ate food at the market.,The farmer left the market.,origin,659,4_frequent,495,2.333333333333333,2.066666666666667,3.6,5.666666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
Luke ate food at the market.,The farmer left the market.,origin,902,4_frequent,495,2.333333333333333,2.066666666666667,3.6,5.666666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
The farmer left the market.,Luke ate food at the market.,origin,960,4_frequent,495,3.8,2.8,3.2666666666666666,3.733333333333333,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
The farmer left the market.,Luke ate food at the market.,origin,273,3_common,495,3.8,2.8,3.2666666666666666,3.733333333333333,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
The farmer left the market.,Luke ate food at the market.,origin,511,4_frequent,495,3.8,2.8,3.2666666666666666,3.733333333333333,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
The farmer left the market.,Luke ate food at the market.,origin,194,3_common,495,3.8,2.8,3.2666666666666666,3.733333333333333,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Miriam listened to a soothing bedtime story.,Miriam read a captivating book before sleep.,origin,0,1_rare,496,3.0,3.066666666666667,4.266666666666667,7.066666666666666,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",after,none
Miriam listened to a soothing bedtime story.,Miriam read a captivating book before sleep.,origin,0,1_rare,496,3.0,3.066666666666667,4.266666666666667,7.066666666666666,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",because,none
Miriam listened to a soothing bedtime story.,Miriam read a captivating book before sleep.,origin,0,1_rare,496,3.0,3.066666666666667,4.266666666666667,7.066666666666666,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",so,none
Miriam listened to a soothing bedtime story.,Miriam read a captivating book before sleep.,origin,0,1_rare,496,3.0,3.066666666666667,4.266666666666667,7.066666666666666,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",then,none
Miriam read a captivating book before sleep.,Miriam listened to a soothing bedtime story.,origin,0,1_rare,496,2.0,2.0,5.266666666666667,7.133333333333334,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",after,none
Miriam read a captivating book before sleep.,Miriam listened to a soothing bedtime story.,origin,0,1_rare,496,2.0,2.0,5.266666666666667,7.133333333333334,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",because,none
Miriam read a captivating book before sleep.,Miriam listened to a soothing bedtime story.,origin,0,1_rare,496,2.0,2.0,5.266666666666667,7.133333333333334,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",so,none
Miriam read a captivating book before sleep.,Miriam listened to a soothing bedtime story.,origin,0,1_rare,496,2.0,2.0,5.266666666666667,7.133333333333334,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",then,none
Jake built a cozy shelter for his cat.,Many animals were kept in this zoo.,origin,110,3_common,497,3.4,2.4,2.2,1.4666666666666666,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
Jake built a cozy shelter for his cat.,Many animals were kept in this zoo.,origin,225,3_common,497,3.4,2.4,2.2,1.4666666666666666,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Jake built a cozy shelter for his cat.,Many animals were kept in this zoo.,origin,1018,4_frequent,497,3.4,2.4,2.2,1.4666666666666666,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Jake built a cozy shelter for his cat.,Many animals were kept in this zoo.,origin,358,3_common,497,3.4,2.4,2.2,1.4666666666666666,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Many animals were kept in this zoo.,Jake built a cozy shelter for his cat.,origin,206,3_common,497,1.7333333333333334,2.333333333333333,1.8,2.066666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
Many animals were kept in this zoo.,Jake built a cozy shelter for his cat.,origin,228,3_common,497,1.7333333333333334,2.333333333333333,1.8,2.066666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Many animals were kept in this zoo.,Jake built a cozy shelter for his cat.,origin,602,4_frequent,497,1.7333333333333334,2.333333333333333,1.8,2.066666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Many animals were kept in this zoo.,Jake built a cozy shelter for his cat.,origin,196,3_common,497,1.7333333333333334,2.333333333333333,1.8,2.066666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
The child ate ice cream.,The child sang a sweet lullaby to the teddy bear.,origin,16,2_uncommon,498,1.8666666666666667,2.466666666666667,5.333333333333333,7.6,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",after,none
The child ate ice cream.,The child sang a sweet lullaby to the teddy bear.,origin,6,2_uncommon,498,1.8666666666666667,2.466666666666667,5.333333333333333,7.6,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",because,none
The child ate ice cream.,The child sang a sweet lullaby to the teddy bear.,origin,19,2_uncommon,498,1.8666666666666667,2.466666666666667,5.333333333333333,7.6,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",so,none
The child ate ice cream.,The child sang a sweet lullaby to the teddy bear.,origin,56,2_uncommon,498,1.8666666666666667,2.466666666666667,5.333333333333333,7.6,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",then,none
The child sang a sweet lullaby to the teddy bear.,The child ate ice cream.,origin,35,2_uncommon,498,3.066666666666667,2.4,6.066666666666666,7.6,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",after,none
The child sang a sweet lullaby to the teddy bear.,The child ate ice cream.,origin,9,2_uncommon,498,3.066666666666667,2.4,6.066666666666666,7.6,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",because,none
The child sang a sweet lullaby to the teddy bear.,The child ate ice cream.,origin,25,2_uncommon,498,3.066666666666667,2.4,6.066666666666666,7.6,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",so,none
The child sang a sweet lullaby to the teddy bear.,The child ate ice cream.,origin,41,2_uncommon,498,3.066666666666667,2.4,6.066666666666666,7.6,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",then,none
Kevin's birthday was last week.,Martin and Kevin planned a surprise party.,origin,1009,4_frequent,499,1.8,5.333333333333333,2.533333333333333,1.8666666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
Kevin's birthday was last week.,Martin and Kevin planned a surprise party.,origin,1025,4_frequent,499,1.8,5.333333333333333,2.533333333333333,1.8666666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Kevin's birthday was last week.,Martin and Kevin planned a surprise party.,origin,1046,4_frequent,499,1.8,5.333333333333333,2.533333333333333,1.8666666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Kevin's birthday was last week.,Martin and Kevin planned a surprise party.,origin,1031,4_frequent,499,1.8,5.333333333333333,2.533333333333333,1.8666666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Martin and Kevin planned a surprise party.,Kevin's birthday was last week.,origin,1028,4_frequent,499,4.933333333333334,1.6,3.6,2.2666666666666666,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
Martin and Kevin planned a surprise party.,Kevin's birthday was last week.,origin,1053,4_frequent,499,4.933333333333334,1.6,3.6,2.2666666666666666,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Martin and Kevin planned a surprise party.,Kevin's birthday was last week.,origin,1095,4_frequent,499,4.933333333333334,1.6,3.6,2.2666666666666666,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Martin and Kevin planned a surprise party.,Kevin's birthday was last week.,origin,1047,4_frequent,499,4.933333333333334,1.6,3.6,2.2666666666666666,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Mark attended a prestigious college.,There was a high number of students in the classroom.,origin,1047,4_frequent,500,2.533333333333333,5.8,2.6,2.1333333333333333,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
Mark attended a prestigious college.,There was a high number of students in the classroom.,origin,1056,4_frequent,500,2.533333333333333,5.8,2.6,2.1333333333333333,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Mark attended a prestigious college.,There was a high number of students in the classroom.,origin,1044,4_frequent,500,2.533333333333333,5.8,2.6,2.1333333333333333,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Mark attended a prestigious college.,There was a high number of students in the classroom.,origin,1019,4_frequent,500,2.533333333333333,5.8,2.6,2.1333333333333333,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
There was a high number of students in the classroom.,Mark attended a prestigious college.,origin,1023,4_frequent,500,5.066666666666666,1.8666666666666667,4.0,1.8666666666666667,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
There was a high number of students in the classroom.,Mark attended a prestigious college.,origin,1012,4_frequent,500,5.066666666666666,1.8666666666666667,4.0,1.8666666666666667,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
There was a high number of students in the classroom.,Mark attended a prestigious college.,origin,1038,4_frequent,500,5.066666666666666,1.8666666666666667,4.0,1.8666666666666667,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
There was a high number of students in the classroom.,Mark attended a prestigious college.,origin,1032,4_frequent,500,5.066666666666666,1.8666666666666667,4.0,1.8666666666666667,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Mary did not like stray dogs.,The girl saw a cat with a long tail.,origin,955,4_frequent,501,1.3333333333333333,1.6,1.3333333333333333,1.933333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
Mary did not like stray dogs.,The girl saw a cat with a long tail.,origin,1026,4_frequent,501,1.3333333333333333,1.6,1.3333333333333333,1.933333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
Mary did not like stray dogs.,The girl saw a cat with a long tail.,origin,1046,4_frequent,501,1.3333333333333333,1.6,1.3333333333333333,1.933333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
Mary did not like stray dogs.,The girl saw a cat with a long tail.,origin,1026,4_frequent,501,1.3333333333333333,1.6,1.3333333333333333,1.933333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
The girl saw a cat with a long tail.,Mary did not like stray dogs.,origin,311,3_common,501,1.6666666666666667,1.4,1.3333333333333333,1.3333333333333333,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
The girl saw a cat with a long tail.,Mary did not like stray dogs.,origin,1008,4_frequent,501,1.6666666666666667,1.4,1.3333333333333333,1.3333333333333333,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
The girl saw a cat with a long tail.,Mary did not like stray dogs.,origin,1013,4_frequent,501,1.6666666666666667,1.4,1.3333333333333333,1.3333333333333333,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
The girl saw a cat with a long tail.,Mary did not like stray dogs.,origin,688,4_frequent,501,1.6666666666666667,1.4,1.3333333333333333,1.3333333333333333,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Insects created intricate patterns on flowers.,There were a lot of bees in the area.,origin,1054,4_frequent,502,2.933333333333333,3.733333333333333,2.8666666666666667,2.6666666666666665,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
Insects created intricate patterns on flowers.,There were a lot of bees in the area.,origin,1162,4_frequent,502,2.933333333333333,3.733333333333333,2.8666666666666667,2.6666666666666665,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Insects created intricate patterns on flowers.,There were a lot of bees in the area.,origin,1086,4_frequent,502,2.933333333333333,3.733333333333333,2.8666666666666667,2.6666666666666665,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Insects created intricate patterns on flowers.,There were a lot of bees in the area.,origin,1071,4_frequent,502,2.933333333333333,3.733333333333333,2.8666666666666667,2.6666666666666665,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
There were a lot of bees in the area.,Insects created intricate patterns on flowers.,origin,1027,4_frequent,502,3.466666666666667,4.733333333333333,2.7333333333333334,3.6666666666666665,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
There were a lot of bees in the area.,Insects created intricate patterns on flowers.,origin,1059,4_frequent,502,3.466666666666667,4.733333333333333,2.7333333333333334,3.6666666666666665,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
There were a lot of bees in the area.,Insects created intricate patterns on flowers.,origin,1034,4_frequent,502,3.466666666666667,4.733333333333333,2.7333333333333334,3.6666666666666665,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
There were a lot of bees in the area.,Insects created intricate patterns on flowers.,origin,0,1_rare,502,3.466666666666667,4.733333333333333,2.7333333333333334,3.6666666666666665,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
The moon rose higher in the night sky.,The sun shined brightly in the sky.,origin,9,2_uncommon,503,2.333333333333333,2.0,4.933333333333334,3.4,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
The moon rose higher in the night sky.,The sun shined brightly in the sky.,origin,4,1_rare,503,2.333333333333333,2.0,4.933333333333334,3.4,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
The moon rose higher in the night sky.,The sun shined brightly in the sky.,origin,32,2_uncommon,503,2.333333333333333,2.0,4.933333333333334,3.4,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
The moon rose higher in the night sky.,The sun shined brightly in the sky.,origin,7,2_uncommon,503,2.333333333333333,2.0,4.933333333333334,3.4,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
The sun shined brightly in the sky.,The moon rose higher in the night sky.,origin,6,2_uncommon,503,2.6666666666666665,3.2,3.2,6.333333333333333,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",after,none
The sun shined brightly in the sky.,The moon rose higher in the night sky.,origin,3,1_rare,503,2.6666666666666665,3.2,3.2,6.333333333333333,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",because,none
The sun shined brightly in the sky.,The moon rose higher in the night sky.,origin,13,2_uncommon,503,2.6666666666666665,3.2,3.2,6.333333333333333,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",so,none
The sun shined brightly in the sky.,The moon rose higher in the night sky.,origin,13,2_uncommon,503,2.6666666666666665,3.2,3.2,6.333333333333333,then,iconic_temp,then,no_rel,none,Temporal,"A,B","Temporal-A,B",then,none
Camilla exhibited her paintings at a gallery.,Camilla joined a photography club.,origin,5,2_uncommon,504,4.8,1.933333333333333,6.466666666666667,5.266666666666667,after,anticonic_temp,after,no_rel,none,Temporal,"B,A","Temporal-B,A",after,none
Camilla exhibited her paintings at a gallery.,Camilla joined a photography club.,origin,1,1_rare,504,4.8,1.933333333333333,6.466666666666667,5.266666666666667,after,anticonic_temp,after,no_rel,none,Temporal,"B,A","Temporal-B,A",because,none
Camilla exhibited her paintings at a gallery.,Camilla joined a photography club.,origin,1,1_rare,504,4.8,1.933333333333333,6.466666666666667,5.266666666666667,after,anticonic_temp,after,no_rel,none,Temporal,"B,A","Temporal-B,A",so,none
Camilla exhibited her paintings at a gallery.,Camilla joined a photography club.,origin,3,1_rare,504,4.8,1.933333333333333,6.466666666666667,5.266666666666667,after,anticonic_temp,after,no_rel,none,Temporal,"B,A","Temporal-B,A",then,none
Camilla joined a photography club.,Camilla exhibited her paintings at a gallery.,origin,9,2_uncommon,504,2.066666666666667,4.6,4.8,4.4,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
Camilla joined a photography club.,Camilla exhibited her paintings at a gallery.,origin,1,1_rare,504,2.066666666666667,4.6,4.8,4.4,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
Camilla joined a photography club.,Camilla exhibited her paintings at a gallery.,origin,4,1_rare,504,2.066666666666667,4.6,4.8,4.4,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
Camilla joined a photography club.,Camilla exhibited her paintings at a gallery.,origin,3,1_rare,504,2.066666666666667,4.6,4.8,4.4,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
Sarah helped Kate with her babies.,Sarah worked as an accountant.,origin,647,4_frequent,505,3.066666666666667,1.8,3.1333333333333333,2.466666666666667,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
Sarah helped Kate with her babies.,Sarah worked as an accountant.,origin,1014,4_frequent,505,3.066666666666667,1.8,3.1333333333333333,2.466666666666667,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
Sarah helped Kate with her babies.,Sarah worked as an accountant.,origin,1029,4_frequent,505,3.066666666666667,1.8,3.1333333333333333,2.466666666666667,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
Sarah helped Kate with her babies.,Sarah worked as an accountant.,origin,774,4_frequent,505,3.066666666666667,1.8,3.1333333333333333,2.466666666666667,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
Sarah worked as an accountant.,Sarah helped Kate with her babies.,origin,697,4_frequent,505,2.2,2.4,4.0,2.333333333333333,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
Sarah worked as an accountant.,Sarah helped Kate with her babies.,origin,1015,4_frequent,505,2.2,2.4,4.0,2.333333333333333,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
Sarah worked as an accountant.,Sarah helped Kate with her babies.,origin,1060,4_frequent,505,2.2,2.4,4.0,2.333333333333333,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
Sarah worked as an accountant.,Sarah helped Kate with her babies.,origin,1019,4_frequent,505,2.2,2.4,4.0,2.333333333333333,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
Harry wrote a letter.,Harry's dad was a journalist.,origin,3,1_rare,506,2.533333333333333,1.2666666666666666,2.2,1.1333333333333333,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
